,date_time,title,link,person,groups,sub_categories,categories,score,year,month
2039,2018-04-11 12:51:00,“ป๋าเปรม” ให้พรนายกฯ เป็นเสาหลักบ้านเมือง บริหารบ้านเมืองสำเร็จ,https://mgronline.com/politics/detail/9610000036022,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2018,4
2043,2018-04-03 11:14:00,“สุรยุทธ์” ชี้เช็คโจมตี “ป๋าเปรม” เรื่องเก่า-ทส.แจงเคลียร์แล้ว,https://mgronline.com/politics/detail/9610000032958,"พลเอก เปรม ติณสูลานนท์,พลเอก สุรยุทธ์ จุลานนท์,","ประธานคณะองคมนตรี,ประธานคณะองคมนตรี,","องคมนตรี,องคมนตรี,","วัง & องคมนตรี,วัง & องคมนตรี,",1.0,2018,4
2087,2017-12-28 11:38:00,“ป๋าเปรม” เตือน “ตู่” ใช้กองหนุนไปเกือบหมดแล้ว จี้นำความสุขให้คนไทย นายกฯ อ้างผลงานเพิ่งออกใจร้อนไม่ได้,https://mgronline.com/politics/detail/9600000130598,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,12
2088,2017-12-28 11:23:00,"""ประยุทธ์"" นำครม.-ผบ.เหล่าทัพ ตบเท้าอวยพรปีใหม่ ""ป๋าเปรม""",https://mgronline.com/politics/detail/9600000130590,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,12
2141,2017-08-24 14:20:00,นายกฯ เผย “ป๋าเปรม” ให้ใจเย็นๆ ย้ำไม่คิดสืบอำนาจ ปัดตั้ง กก.ปกป้องตัวเอง,https://mgronline.com/politics/detail/9600000086834,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2017,8
2142,2017-08-24 12:00:00,“ป๋าเปรม” ชม “บิ๊กตู่” พูดคล่องขึ้นตั้งแต่เป็นนายกฯ เชื่อคนเข้าใจสิ่งที่ทำ ขอให้หนักแน่นเป็น “ตู่” คนเดิม,https://mgronline.com/politics/detail/9600000086749,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,8
2176,2017-04-13 15:53:00,“ป๋าเปรม” ให้ ป.ป.ช.รดน้ำสงกรานต์ ชี้งานเสี่ยง แนะหาวิธีปลุกคนไม่ยอมให้มีคนโกงในชาติ,https://mgronline.com/politics/detail/9600000037776,"พลเอก เปรม ติณสูลานนท์,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ประธานคณะองคมนตรี,ป.ป.ช.,","องคมนตรี,สายองค์กรอิสระ,","วัง & องคมนตรี,ศาล & องค์กรอิสระ,",1.0,2017,4
2178,2017-04-10 11:02:00,“ป๋าเปรม” ชมนายกฯ ไว้ใจได้ ขอภูมิใจทำเพื่อชาติ ถ้าไม่ท้อจะสำเร็จ,https://mgronline.com/politics/detail/9600000036411,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2017,4
2181,2017-04-05 12:42:00,“ป๋าเปรม” ย้ำทุกคนเท่าเทียมใต้ รธน. จี้ตอบแทนแผ่นดิน เชื่อปัญหาพุทธ-มุสลิมจะหมดไป,https://mgronline.com/politics/detail/9600000034685,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2017,4
2195,2017-01-24 16:58:00,“บิ๊กป้อม” เมินโมเดลปรองดอง “ป๋าเปรม” ชี้อะไรทำให้สงบทำได้เลย ยันเรือดำน้ำจำเป็น,https://mgronline.com/politics/detail/9600000007956,"พลเอก เปรม ติณสูลานนท์,พลเอก ประวิตร วงษ์สุวรรณ,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,1
2204,2016-12-29 12:51:00,“ป๋าเปรม” ขอบคุณนายกฯ บิ๊กเหล่าทัพอวยพร ชมยอมเหนื่อยให้คนไทยมีสุข,https://mgronline.com/politics/detail/9590000129563,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2016,12
2205,2016-12-29 11:07:00,นายกฯ เผย “ป๋าเปรม” ถามแผนปี 60 หลังอวยพรปีใหม่ ชูทำปฏิรูปให้ชัดขึ้น,https://mgronline.com/politics/detail/9590000129494,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2016,12
2227,2016-08-31 11:06:00,“บิ๊กตู่” ปัด “ป๋าเปรม” เอี่ยวตั้ง ผบ.ทบ. ยันพิจารณาร่วมกับ “บิ๊กป้อม-ผบ.เหล่าทัพ“”,https://mgronline.com/politics/detail/9590000087220,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,พลเอก ประวิตร วงษ์สุวรรณ,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,8
2229,2016-08-29 16:20:00,“บิ๊กตู่” ขออย่าดึงเอี่ยว “ป๋าเปรมโมเดล-เพื่อนถกตั้งพรรค” ชี้ตีความผิดบอกนั่งนายกฯ ต่อ,https://mgronline.com/politics/detail/9590000086570,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,8
2231,2016-08-25 14:44:00,“ป๋าเปรม” เปิดให้ “บิ๊กตู่” นำคณะอวยพร ย้ำเชียร์อยู่ให้บรรลุภารกิจ ขอสื่อเป็นกลาง,https://mgronline.com/politics/detail/9590000085242,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,8
2239,2016-08-07 09:41:00,“ป๋าเปรม” ลงประชามติ ขอเริ่มปรองดองมากขึ้น “ประวิตร” มั่นใจเจ้าหน้าที่ไม่มีโกง,https://mgronline.com/politics/detail/9590000078306,"พลเอก เปรม ติณสูลานนท์,พลเอก ประวิตร วงษ์สุวรรณ,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,8
2277,2016-03-17 15:00:00,“ป๋าเปรม” ปัดตอบ “จิ๋ว” ขอพบ ไม่วิจารณ์ร่าง รธน. จำไม่ได้สมัยนั่งนายกฯ มี ส.ว.สรรหาหรือไม่,https://mgronline.com/politics/detail/9590000028023,พลเอก เปรม ติณสูลานนท์,"ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2016,3
2278,2016-03-08 16:55:00,“บิ๊กป้อม” โวยมโนหาว่าวัด “ป๋าเปรม” รับถูกกันดี “พะจุณณ์” ไม่เคยทะเลาะน้อง,https://mgronline.com/politics/detail/9590000024647,"พลเอก เปรม ติณสูลานนท์,พลเอก ประวิตร วงษ์สุวรรณ,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,3
2295,2015-12-30 11:54:00,“ป๋าเปรม” ขอบคุณ “บิ๊กตู่” ไม่ลืมกัน ย้ำรู้รักสามัคคีสำคัญ  เชื่อ “บิ๊กโด่ง” คนดี,https://mgronline.com/politics/detail/9580000142726,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,12
2310,2015-11-24 14:24:00,เชิญ “พล.อ.เปรม” เปิดตัว “พิพิธภัณฑ์ต้านโกง” พรุ่งนี้ - ป.ป.ช ชู 10 ส่วนงานแสดง,https://mgronline.com/politics/detail/9580000130264,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,11
2320,2015-10-15 13:41:00,“ป๋าเปรม” ย้ำต้องแทนคุณแผ่นดิน อย่าให้คนไม่ดีทำลายชาติ ขออย่าแบ่งแยก,https://mgronline.com/politics/detail/9580000115566,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,10
2342,2015-09-03 12:23:00,“ป๋าเปรม” สอนเด็ก ย้ำพวกมุบมิบใช้เงินหลวงเลวร้าย รับขายหน้าไทยมีแต่คนโกง,https://mgronline.com/politics/detail/9580000099899,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,9
2343,2015-09-02 15:48:00,“ป๋าเปรม” วิจารณ์ประชานิยมทำคนไทยอ่อนแอ แนะร่วมมือ ป.ป.ช.ปราบคนโกง,https://mgronline.com/politics/detail/9580000099570,"พลเอก เปรม ติณสูลานนท์,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ประธานคณะองคมนตรี,ป.ป.ช.,","องคมนตรี,สายองค์กรอิสระ,","วัง & องคมนตรี,ศาล & องค์กรอิสระ,",1.0,2015,9
2376,2015-04-10 19:35:00,“ป๋าเปรม” ฝาก “ประยุทธ์” ดูแลประชาชนให้มีความสุข ครม.-ผบ.เหล่าทัพ ตบเท้ารดน้ำขอพรสงกรานต์ชื่นมื่น,https://mgronline.com/politics/detail/9580000041866,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,4
2381,2015-03-30 12:17:00,“ป๋าเปรม” ชมผู้ตรวจฯ ไม่ย่อท้อ ซัดพวกปัดรับผิดชอบน่าละอาย ชี้ยิ่งโปร่งใสยิ่งลดโกงได้,https://mgronline.com/politics/detail/9580000036537,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,3
2402,2015-02-08 14:49:00,ปชป.หนุนแนวคิด “ป๋าเปรม” ตั้งศาลฉ้อราษฎร์บังหลวง ดัดหลังพวกโกงชาติ,https://mgronline.com/politics/detail/9580000015503,"พลเอก เปรม ติณสูลานนท์,พรรคประชาธิปัตย์,","ประธานคณะองคมนตรี,พรรคการเมือง,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,2
2403,2015-02-02 12:22:00,เหม็นกลิ่นคนโกง! “พล.อ.เปรม” ย้ำจะไม่ทนแล้วกับพวกขี้โกง แนะชี้หน้าต่อว่า “รวยแล้วยังโกง”,https://mgronline.com/politics/detail/9580000012752,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,2
2404,2015-01-29 19:45:00,คำต่อคำ “ป๋าเปรม” ย้ำ “ประเทศนี้ไม่ใช่เป็นของคุณประยุทธ์” วอนอย่าปล่อยให้บ้านเมืองบาดหมาง-ร่วมหาข้อยุติ,https://mgronline.com/politics/detail/9580000011606,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,1
2409,2015-01-20 20:50:00,“ป๋าเปรม-นายกฯ” ร่วมงานเลี้ยงวันกองทัพบกชื่นมื่น,https://mgronline.com/politics/detail/9580000007613,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2015,1
2412,2014-12-30 17:36:00,“ประยุทธ์” ไม่เหลิง “ป๋าเปรม” ชม ขออย่าตกใจนายกฯคนนอก ฉะพวกป่วนไม่ใช่คนไทย,https://mgronline.com/politics/detail/9570000150118,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,12
2414,2014-12-29 12:06:00,“บิ๊กตู่” พองโต “ป๋าเปรม” ชมยึดอำนาจ 22 พ.ค.ยิ่งใหญ่ นำประเทศสู่ความสงบ,https://mgronline.com/politics/detail/9570000149440,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,12
2415,2014-12-28 13:19:00,“บิ๊กตู่” ยอดกตัญญู นำ ครม.-คสช.อวยพรปีใหม่ “ป๋าเปรม” พรุ่งนี้,https://mgronline.com/politics/detail/9570000149176,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,12
2421,2014-12-19 12:14:00,“ป๋าเปรม” ปลุกสำนึกยืดอกต้านคนโกง จี้เร่งลงโทษให้หนัก ติงเมินเฉยไม่รักชาติ,https://mgronline.com/politics/detail/9570000145713,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2014,12
2434,2014-10-16 13:06:00,“ป๋าเปรม” ขอทุกฝ่ายช่วยชาติสงบ ไม่พูดแนะนำอะไร “บิ๊กตู่” บอกมีเยอะแต่สื่อไม่รู่เอง,https://mgronline.com/politics/detail/9570000119221,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,10
2439,2014-10-01 17:43:00,“ป๋าเปรม” ฝากย้ำ “ประวิตร” ต้องตอบแทนบุญคุณแผ่นดิน,https://mgronline.com/politics/detail/9570000113022,"พลเอก เปรม ติณสูลานนท์,พลเอก ประวิตร วงษ์สุวรรณ,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,10
2442,2014-09-30 17:15:00,“ประยุทธ์” ดอดเข้าบ้าน “ป๋าเปรม” ครั้งแรกหลังนั่งเก้าอี้นายกฯ,https://mgronline.com/politics/detail/9570000112492,"พลเอก เปรม ติณสูลานนท์,พลเอก ประยุทธ์ จันทร์โอชา,","ประธานคณะองคมนตรี,ครม. ชุดที่ 62,","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",1.0,2014,9
2563,2014-04-11 13:06:00,“ป๋าเปรม” เปิดให้รดน้ำ ไร้เงา “ปู” ชี้เหล่าทัพทำหน้าที่พร้อมเพรียง ปชช.รัก คนคิดร้ายเกรง,https://mgronline.com/politics/detail/9570000040866,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2014,4
2566,2014-04-10 15:15:00,“ป๋าเปรม” เชื่อ “ปู-เทือก” ไม่ฟังตน บอก ผบ.ตร.อดทนทำต่อ เมินตอบนายกฯ คนกลาง,https://mgronline.com/politics/detail/9570000040420,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2014,4
2976,2013-08-29 19:37:00,“ป๋าเปรม” ป่วย เหตุอากาศเปลี่ยน หลัง “ปู” เข้าเยี่ยม 3 วัน,https://mgronline.com/politics/detail/9560000108556,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2013,8
2984,2013-08-25 10:04:00,“ป๋าเปรม” ยิ้มรับนายกฯ นำบิ๊กทหารอวยพร 94 ปี ขอชาติสามัคคี กองทัพเป็นหนึ่งเดียว,https://mgronline.com/politics/detail/9560000106050,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2013,8
3254,2013-04-03 13:29:00,“ป๋าเปรม” ชี้โกงในหน้าที่ภัยคุกคามชาติที่สุด สับพวกทุจริตคิดแต่ชั่ว จี้ ขรก.สอนชาวบ้านพอเพียง,https://mgronline.com/politics/detail/9560000040328,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2013,4
3389,2012-12-27 12:21:00,“ป๋าเปรม” แนะมองคนเห็นต่างเป็นมิตรเพื่อส่วนรวม สร้างศรัทธาเพิ่มขวัญคนในชาติ,https://mgronline.com/politics/detail/9550000157195,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,12
3489,2012-10-18 14:00:00,“ป๋าเปรม” วอนคนไทยสามัคคี หวังรักกันดังเก่า ขอทุกสีเอาชาติเป็นที่ตั้ง,https://mgronline.com/politics/detail/9550000127712,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,10
3800,2012-04-28 12:29:00,“มาร์ค” ชี้ต้องการปรองดองจริง “ณัฐวุฒิ” ต้องเข้าขอขมา “ป๋าเปรม”,https://mgronline.com/politics/detail/9550000052762,"พลเอก เปรม ติณสูลานนท์,อภิสิทธิ์ เวชชาชีวะ,","ประธานคณะองคมนตรี,ส.ส. ชุดที่ 25","องคมนตรี,สายพรรคการเมือง,","วัง & องคมนตรี,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,4
3830,2012-04-05 15:27:00,“ป๋าเปรม” ปัดตอบคุยปรองดอง “ทักษิณ” ยันสบายดีแม้ถูกพาดพิงบ่อย - ตกใจบึ้มใต้แรง,https://mgronline.com/politics/detail/9550000043222,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2012,4
3836,2012-04-03 13:53:00,“ป๋าเปรม” ร้องคนไทยแทนคุณแผ่นดิน เชื่อพระสยามเทวาธิราชสาปแช่ง “คนทรยศ” มีอันเป็นไป,https://mgronline.com/politics/detail/9550000041986,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",-1.0,2012,4
3922,2012-02-10 22:29:00,“ป๋าเปรม-ปู” ชื่นมื่น “เต้น” เดินห่างเลี่ยงเผชิญหน้า ไร้เงาผู้นำค้าน,https://mgronline.com/politics/detail/9550000019088,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,2
3932,2012-02-07 16:37:00,“ป๋าเปรม” ตอบรับร่วมงานเลี้ยงรัฐบาล เหตุมีประโยชน์ต่อสังคม,https://mgronline.com/politics/detail/9550000017271,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,2
3976,2012-01-19 21:12:00,“ยิ่งลักษณ์” ปะหน้า “ป๋าเปรม” งานเลี้ยงกองทัพชื่นมื่น,https://mgronline.com/politics/detail/9550000008630,"พลเอก เปรม ติณสูลานนท์,","ประธานคณะองคมนตรี,","องคมนตรี,","วัง & องคมนตรี,",1.0,2012,1
