,date_time,title,link,person,groups,sub_categories,categories,score,year,month
3667,2012-07-16 12:40:00,เด็ก ชทพ.ยุสภาฯ ใส่เกียร์เดินหน้าโหวตแก้ รธน.วาระ 3 อ้าง พท.เสียงข้างมาก,https://mgronline.com/politics/detail/9550000087115,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,7
3712,2012-06-13 11:07:00,ปธ.วิปรัฐบาลบี้ ชทพ.แจง 8 ส.ส.หนีโหวตญัตติต้านคำสั่งศาล รธน.,https://mgronline.com/politics/detail/9550000072363,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,6
3713,2012-06-12 18:49:00,ชทพ.อ้างลูกพรรคยุ่ง วืดลงมติคว่ำคำสั่งศาล-ส.ส.สตูลซัด “เพื่อแม้ว” หายกว่าสิบเสียง,https://mgronline.com/politics/detail/9550000072190,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,ทักษิณ ชินวัตร,","พรรคการเมือง,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,6
3736,2012-06-03 17:30:00,ชทพ.พร้อมแจงศาล รธน.ชะลอลงมติวาระ 3 ลั่นรับไม่ได้ยุบพรรคอีก,https://mgronline.com/politics/detail/9550000068081,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,6
3843,2012-03-29 14:36:00,กมธ.รธน.วุ่นอีก! ปชป.วอล์กเอาต์ โวยดันร่าง พท.-ชทพ.พิจารณาที่มา ส.ส.ร.,https://mgronline.com/politics/detail/9550000039850,"พรรคประชาธิปัตย์,พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,3
3857,2012-03-23 13:49:00,ชทพ.เชื่อปฏิวัติไม่เกิด หากไม่แตะหมวดสถาบัน อุ้ม รบ.ปู อยู่ยาวยิ่งดี,https://mgronline.com/politics/detail/9550000037266,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,3
3872,2012-03-16 13:31:00,ชทพ.หนุนแนวปรองดองฯ ฉบับพระปกเกล้า,https://mgronline.com/politics/detail/9550000034120,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,3
3919,2012-02-11 15:31:00,ชทพ.ส่งร่างแก้ไข รธน.สู้ พท.หลังพบข้ามขั้นตอนรัฐสภา,https://mgronline.com/politics/detail/9550000019303,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,2
3928,2012-02-09 12:23:00,ชทพ.ยื่นแก้ รธน.สัปดาห์หน้า เน้นทำประชาพิจารณ์ก่อนชงสภาพิจารณา,https://mgronline.com/politics/detail/9550000018314,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,2
3970,2012-01-23 11:35:00,ชทพ.เอาตามนโยบายรัฐบาล แก้ ม.291 ตั้ง ส.ส.ร.ร่าง รธน.,https://mgronline.com/politics/detail/9550000009892,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,1
3977,2012-01-19 15:01:00,ชทพ.ขอบคุณ “ปู” ไม่แตะโควตา รมต.ฉลองย่ำราตรีข้าวสาร-สุขุมวิท,https://mgronline.com/politics/detail/9550000008434,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,1
4003,2012-01-03 14:12:00,ชทพ.ปัดข่าว พท.ขอแลก “เกษตรฯ” กับ “ศึกษาธิการ”,https://mgronline.com/politics/detail/9550000000651,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,1
4015,2011-12-23 10:21:00,ชทพ.โหน พท.หนุนแก้ รธน.ในสมัยประชุมนี้ เชื่อไม่มีใครต่อต้าน,https://mgronline.com/politics/detail/9540000163197,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2011,12
4035,2011-12-16 16:03:00,ชทพ.ยันไม่เด้ง “ธีระ” พ้น ครม.ดักคอ พท.คงไม่ทำลายมหามิตร,https://mgronline.com/politics/detail/9540000160173,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2011,12
4043,2011-12-10 13:50:00,ชทพ.ปรี๊ดปรับ “ธีระ” พ้น รมต.ต้องตอบให้ได้ ผิดอะไร,https://mgronline.com/politics/detail/9540000157285,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",-1.0,2011,12
4044,2011-12-09 15:07:00,ชทพ.ดี๊ด๊าหนุนแดงแก้ รธน.แนะทำหลังน้ำแห้ง จี้รัฐขอพรรคร่วมขอเอี่ยวด้วย,https://mgronline.com/politics/detail/9540000156925,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2011,12
4094,2011-11-07 14:41:00,พรรคร่วมรัฐบาลฟัดกันนัว ชทพ. ศอกกลับ พท.กล่าวหาเลื่อนลอย,https://mgronline.com/politics/detail/9540000141941,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2011,11
4186,2011-08-30 18:24:00,ชทพ.ทวงโควตารองโฆษก รบ.ซัด ครม.เบี้ยว,https://mgronline.com/politics/detail/9540000109658,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",-1.0,2011,8
4221,2011-08-11 16:36:00,ชทพ.ขอให้ “ครม.ปู 1” ทำงานก่อนวิจารณ์ - ขอบคุณแกนนำ นปช.ไม่นั่งเก้าอี้ รมต.,https://mgronline.com/politics/detail/9540000100451,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2011,8
4255,2011-07-08 13:43:00,ชทพ.โยน พท.ตัดสินใจดึง “กลุ่มมัชฌิมา” เข้าร่วม รบ.หรือไม่,https://mgronline.com/politics/detail/9540000083949,"พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2011,7
4259,2011-07-05 14:07:00,ภท.ปัดสัญญาณแพแตก ไม่ตำหนิ ชทพ.หนีซบเพื่อไทยจัดตั้ง รบ.,https://mgronline.com/politics/detail/9540000082334,"พรรคภูมิใจไทย,พรรคชาติไทยพัฒนา,พรรคเพื่อไทย,","พรรคการเมือง,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2011,7
4261,2011-07-04 10:08:00,“เจ๊ปู” นัด ชทพ.-ชพน.-พช.แถลงจับขั้วตั้งรัฐบาล 4 พรรคเที่ยงนี้,https://mgronline.com/politics/detail/9540000081595,"พรรคชาติไทยพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2011,7
