,date_time,title,link,person,groups,sub_categories,categories,score,year,month
1519,2019-08-15 15:40:00,“พปชร.-เทวัญ” ยื่นหลักฐานศาล รธน.ไม่เคยทำธุรกิจ-มีรายได้สื่อ ต่างจาก “ธนาธร”,https://mgronline.com/politics/detail/9620000077938,"เทวัญ ลิปตพัลลภ,เทวัญ ลิปตพัลลภ,ธนาธร จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,8
1522,2019-08-14 10:36:00,“ลุงป้อม” ประเดิมนั่ง ปธ.ยุทธศาสตร์พรรค ส.ส.สอบตก พปชร.แห่เบิร์ธเดย์,https://mgronline.com/politics/detail/9620000077345,"พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,8
1523,2019-08-12 13:34:00,“บิ๊กป้อม”จ่อนั่งประธานยุทธศาสตร์ พปชร.ควบคุม ส.ส.กันแตกแถว,https://mgronline.com/politics/detail/9620000076657,"พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,8
1531,2019-07-29 10:24:00,พปชร.เคาะ “นฤมล” เตรียมรับตำแหน่งโฆษกรัฐบาล,https://mgronline.com/politics/detail/9620000071885,"นฤมล ภิญโญสินวัฒน์,นฤมล ภิญโญสินวัฒน์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1536,2019-07-25 11:22:00,“ธรรมนัส” เผย “บิ๊กป้อม” สมัครเป็นสมาชิกพรรค พปชร.แล้ว ยันไม่ใช่คนนอกครอบงำพรรค,https://mgronline.com/politics/detail/9620000070692,"พลเอก ประวิตร วงษ์สุวรรณ,ร้อยเอก ธรรมนัส พรหมเผ่า,ร้อยเอก ธรรมนัส พรหมเผ่า,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1537,2019-07-24 13:57:00,ปธ.กกต.เผยสอบ “พปชร.” จัดสัมมนารีสอร์ตฉาว เชื่อใช้เวลาไม่นาน เน้นหลักฐานพร้อม,https://mgronline.com/politics/detail/9620000070361,"คณะกรรมการการเลือกตั้ง,พรรคพลังประชารัฐ,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,7
1538,2019-07-22 11:42:00,พปชร.เตรียมม้าเร็ว 20 ส.ส. โต้กลับฝ่ายค้านทันทีหากเจอนอกประเด็น,https://mgronline.com/politics/detail/9620000069434,"พรรคพลังประชารัฐ,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1539,2019-07-21 17:19:00,"""บิ๊กป้อม"" เตรียมไปให้กำลังใจพปชร.พรุ่งนี้ที่เขาใหญ่ หลังเสร็จภารกิจตรวจราชการ",https://mgronline.com/politics/detail/9620000069273,"พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1540,2019-07-21 14:35:00,"พปชร.แบ่งหน้าที่ส.ส.อภิปราย เชื่อไร้ปัญหาคุณสมบัตินายกฯ ชี้ ""บิ๊กตู่-ป้อม"" เป็นส่วนหนึ่งของพรรค",https://mgronline.com/politics/detail/9620000069227,"พลเอก ประยุทธ์ จันทร์โอชา,พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1544,2019-07-15 10:26:00,“บิ๊กป๊อก” เชื่อทำงานร่วม 2 รมช.ไร้ปัญหา ไม่ทราบ พปชร.ส่ง “ณรงค์ศักดิ์” ชิงผู้ว่าฯ กทม.,https://mgronline.com/politics/detail/9620000067184,"พลเอก อนุพงษ์ เผ่าจินดา,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1546,2019-07-12 13:40:00,“สนธิรัตน์” เผย พปชร.เจรจาร่วม 19 พรรคตั้งรัฐบาลแล้ว เตรียมส่งนโยบายรัฐบาลให้นายกฯ พิจารณาพรุ่งนี้,https://mgronline.com/politics/detail/9620000066498,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1547,2019-07-11 19:09:00,ปชป.เชื่อพปชร.ไม่ผิดสัญญาแก้รธน. พรรคเล็กติงถ้อยคำร่างนโยบายราบเรียบ,https://mgronline.com/politics/detail/9620000066272,"พรรคพลังประชารัฐ,พรรคประชาธิปัตย์,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1550,2019-07-10 17:55:00,"พปชร.สวด ส.ส.ชายอนาคตใหม่ แต่งกายไม่ให้เกียรติสถานที่ ""กรุง"" สอนอยู่ที่สำนึก",https://mgronline.com/politics/detail/9620000065840,"พรรคพลังประชารัฐ,พรรคอนาคตใหม่-พรรคก้าวไกล,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1553,2019-07-05 17:27:00,พปชร.แจงสัปดาห์หน้าพรรคร่วมกางนโยบาย ด้านเกษตรยังไม่ลงตัว กัญชาส่อเดินหน้า,https://mgronline.com/politics/detail/9620000064182,"พรรคพลังประชารัฐ,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1558,2019-07-02 15:14:00,ตามคาด “สิระ” ล้มแผนขับไล่ “สนธิรัตน์” หลังแกนนำ พปชร.-สามมิตรจูบปากกัน,https://mgronline.com/politics/detail/9620000062849,"สนธิรัตน์ สนธิจิรวงศ์,สิระ เจนจาคะ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1559,2019-07-02 12:36:00,“อุตตม” ควง “สมศักดิ์-สุริยะ” แถลงยุติศึกภายใน พปชร.ให้อำนาจนายกฯ จัดโผ ล้มมติไล่เลขาฯ พ้นพรรค,https://mgronline.com/politics/detail/9620000062745,"อุตตม สาวนายน,สมศักดิ์ เทพสุทิน,สุริยะ จึงรุ่งเรืองกิจ,สุริยะ จึงรุ่งเรืองกิจ,สมศักดิ์ เทพสุทิน,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1560,2019-07-02 12:36:00,พปชร.ไม่ผิด กกต.ตีตก 5 คำร้องรวม “โต๊ะจีน” ไร้เหตุยุบพรรค เปิดทางยื่นหลักฐานใหม่ได้,https://mgronline.com/politics/detail/9620000062744,"คณะกรรมการการเลือกตั้ง,พรรคพลังประชารัฐ,","กกต.,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1561,2019-07-02 11:18:00,“ลุงป๊อก”อยู่ต่อ กรอกประวัติแล้ว เชื่อนายกฯ จัดการ พปชร.ได้,https://mgronline.com/politics/detail/9620000062707,"พลเอก อนุพงษ์ เผ่าจินดา,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1562,2019-07-02 10:52:00,“บิ๊กป้อม” เชื่อ พปชร.ขัดแย้งแย่งเก้าอี้ ไม่กระทบภาพลักษณ์ “บิ๊กตู่”,https://mgronline.com/politics/detail/9620000062701,"พลเอก ประยุทธ์ จันทร์โอชา,พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1563,2019-07-02 09:35:00,ไม่มีปัญหา “บิ๊กตู่” ตอบสั้นๆ ปมขัดแย้ง พปชร. “บิ๊กป้อม” เผยยังไม่มีใครมาปรึกษา,https://mgronline.com/politics/detail/9620000062676,"พลเอก ประยุทธ์ จันทร์โอชา,พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1564,2019-07-01 18:26:00,"""สนธิรัตน์"" ตัดปัญหาไม่ขอรับตำแหน่ง รมว.พลังงาน เสียใจปัญหาขัดแย้ง พปชร.",https://mgronline.com/politics/detail/9620000062554,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1565,2019-07-01 15:41:00,พปชร.ร้าวหนัก! สามมิตรลั่น “สุริยะ” ต้องนั่งพลังงาน “อนุชา” ช่วยคลัง จ่อขับ “สนธิรัตน์” พ้นเลขาฯ พรรค,https://mgronline.com/politics/detail/9620000062466,"อนุชา นาคาศัย,สนธิรัตน์ สนธิจิรวงศ์,สุริยะ จึงรุ่งเรืองกิจ,สุริยะ จึงรุ่งเรืองกิจ,อนุชา นาคาศัย,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,7
