,date_time,title,link,person,groups,sub_categories,categories,score,year,month
1353,2019-12-11 11:14:00,“สนธิรัตน์” เผย พปชร.ดูแล “ปารีณา” อยู่ ย้ำทุกอย่างว่าไปตามหลักการ-กฎหมาย อย่ากังวลใจ,https://mgronline.com/politics/detail/9620000118113,"สนธิรัตน์ สนธิจิรวงศ์,ปารีณา ไกรคุปต์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,12
1402,2019-11-12 09:55:00,“สนธิรัตน์” เผยพลังประชารัฐเตรียมหารือ ปธ.กมธ.แก้ รธน.หลังประชุม ครม.,https://mgronline.com/politics/detail/9620000108412,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1410,2019-11-06 09:47:00,“สนธิรัตน์” เผยพรรคร่วมต้องคุยกัน หลัง ปชป.เสนอ “มาร์ค” นั่ง กมธ.แก้รัฐธรรมนูญ,https://mgronline.com/politics/detail/9620000106397,"สนธิรัตน์ สนธิจิรวงศ์,อภิสิทธิ์ เวชชาชีวะ,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1419,2019-10-29 12:42:00,“สนธิรัตน์”เผยฝ่ายค้านเปิดซักฟอกเป็นแค่กระแสข่าว ปัดตอบคน อนค.แห่ไขก๊อก,https://mgronline.com/politics/detail/9620000103719,"สนธิรัตน์ สนธิจิรวงศ์,พรรคอนาคตใหม่-พรรคก้าวไกล,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,10
1431,2019-10-22 11:18:00,“สนธิรัตน์” ย้ำ “บิ๊กแดง” พูดแล้วไม่เล่นการเมือง วอนอย่าหยิบเป็นประเด็น,https://mgronline.com/politics/detail/9620000101450,"พลเอก อภิรัชต์ คงสมพงษ์,สนธิรัตน์ สนธิจิรวงศ์,พลเอก อภิรัชต์ คงสมพงษ์,","ผบ. ทบ.,ครม. ชุดที่ 62,ส.ว. ชุดที่ 12,","สายทหาร,สายพรรคการเมือง,สายกลุ่มการเมือง,","ตำรวจ & ทหาร,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,10
1449,2019-10-15 10:45:00,“สนธิรัตน์”มอง “บิ๊กแดง”มีสิทธิแสดงความเห็นในมิติความมั่นคง แนะอย่าซีเรียส ขรก.โจมตีการเมือง,https://mgronline.com/politics/detail/9620000099055,"พลเอก อภิรัชต์ คงสมพงษ์,สนธิรัตน์ สนธิจิรวงศ์,พลเอก อภิรัชต์ คงสมพงษ์,","ผบ. ทบ.,ครม. ชุดที่ 62,ส.ว. ชุดที่ 12,","สายทหาร,สายพรรคการเมือง,สายกลุ่มการเมือง,","ตำรวจ & ทหาร,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,10
1505,2019-09-03 10:18:00,“สนธิรัตน์” เตรียมประชุม พปชร. รับมืออภิปรายปมถวายสัตย์ ยังไม่ชัดจะเปิดหรือลับ พร้อมจัดคนนั่งกรรมาธิการโควตาพรรค,https://mgronline.com/politics/detail/9620000084392,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,9
1545,2019-07-12 17:14:00,"ปชป.ย้ำนโยบายรัฐต้องบรรจุ 3 เงื่อนไขพรรค ระบุ ""สนธิรัตน์"" รับปากแล้ว",https://mgronline.com/politics/detail/9620000066628,"สนธิรัตน์ สนธิจิรวงศ์,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1546,2019-07-12 13:40:00,“สนธิรัตน์” เผย พปชร.เจรจาร่วม 19 พรรคตั้งรัฐบาลแล้ว เตรียมส่งนโยบายรัฐบาลให้นายกฯ พิจารณาพรุ่งนี้,https://mgronline.com/politics/detail/9620000066498,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1558,2019-07-02 15:14:00,ตามคาด “สิระ” ล้มแผนขับไล่ “สนธิรัตน์” หลังแกนนำ พปชร.-สามมิตรจูบปากกัน,https://mgronline.com/politics/detail/9620000062849,"สนธิรัตน์ สนธิจิรวงศ์,สิระ เจนจาคะ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1564,2019-07-01 18:26:00,"""สนธิรัตน์"" ตัดปัญหาไม่ขอรับตำแหน่ง รมว.พลังงาน เสียใจปัญหาขัดแย้ง พปชร.",https://mgronline.com/politics/detail/9620000062554,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,7
1565,2019-07-01 15:41:00,พปชร.ร้าวหนัก! สามมิตรลั่น “สุริยะ” ต้องนั่งพลังงาน “อนุชา” ช่วยคลัง จ่อขับ “สนธิรัตน์” พ้นเลขาฯ พรรค,https://mgronline.com/politics/detail/9620000062466,"อนุชา นาคาศัย,สนธิรัตน์ สนธิจิรวงศ์,สุริยะ จึงรุ่งเรืองกิจ,สุริยะ จึงรุ่งเรืองกิจ,อนุชา นาคาศัย,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,7
1586,2019-06-14 14:26:00,พปชร.ส่งชื่อ รมต.ถึงมือนายกฯ คาด ก.ค.เห็นโฉม ครม. “สนธิรัตน์” เผยเป็นไปได้ “บิ๊กตู่” นั่ง หน.พรรค,https://mgronline.com/politics/detail/9620000056740,"พลเอก ประยุทธ์ จันทร์โอชา,สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,6
1594,2019-06-10 13:11:00,“สนธิรัตน์” ยัน พปชร.จำเป็นต้องได้กระทรวงหลักด้านเศรษฐกิจ เพื่อขับเคลื่อนนโยบาย มั่นใจจัดสรรเก้าอี้ลงตัว,https://mgronline.com/politics/detail/9620000055017,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,6
1760,2019-03-25 19:02:00,พปชร.ยึดเจตนารมณ์ รธน.ทุกคะแนนมีความหมาย เดินหน้ารวมเสียงตั้งรัฐบาล  “สนธิรัตน์”สุดมั่นใจ,https://mgronline.com/politics/detail/9620000029860,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,3
1781,2019-03-14 11:14:00,ผู้สมัคร พท.ยื่น กกต.ฟัน“สนธิรัตน์”ปราศรัยเพิ่มเงินบัตรคนจนสัญญาว่าจะให้ พ่วง“บิ๊กตู่” ปล่อยปละละเลย,https://mgronline.com/politics/detail/9620000025470,"คณะกรรมการการเลือกตั้ง,พลเอก ประยุทธ์ จันทร์โอชา,สนธิรัตน์ สนธิจิรวงศ์,พรรคเพื่อไทย,","กกต.,ครม. ชุดที่ 62,ครม. ชุดที่ 62,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,3
1932,2018-11-20 10:39:00,“สนธิรัตน์” แจงคำพูด พปชร.กวาด 350 ที่นั่งแค่ให้กำลังใจสมาชิก แย้มใกล้ไขก๊อกแล้ว,https://mgronline.com/politics/detail/9610000115620,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,11
1936,2018-11-18 14:32:00,“สุริยะ” รับเปิดตัว พปชร.ยิ่งใหญ่กว่ายุค ทรท.ขอ “สนธิรัตน์” ไขก๊อก รมต.ลุยปราศรัย,https://mgronline.com/politics/detail/9610000114978,"สนธิรัตน์ สนธิจิรวงศ์,สุริยะ จึงรุ่งเรืองกิจ,สุริยะ จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,11
1937,2018-11-18 14:17:00,“สนธิรัตน์” ประกาศศักดา พปชร.ชูคุณภาพสมาชิก ลั่นกวาด ส.ส.350 ที่นั่ง,https://mgronline.com/politics/detail/9610000114970,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,11
1993,2018-07-26 13:03:00,“สนธิรัตน์” ฟุ้งหลายพรรคหนุน “บิ๊กตู่” ยังกั๊กเก้าอี้เลขาฯ พลังประชารัฐ,https://mgronline.com/politics/detail/9610000074407,"พลเอก ประยุทธ์ จันทร์โอชา,สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,7
